code,current,name,name_short,gender,function,country,nationality,nationality_code,height,weight,disciplines,events,birth_date
1904341,True,MAATTANEN Eveliina,MAATTANEN E,Female,Athlete,Finland,Finland,FIN,178.0,0.0,['Athletics'],[Women's 800m],1995-09-01
1904347,True,MONONEN Ilona,MONONEN I,Female,Athlete,Finland,Finland,FIN,174.0,0.0,['Athletics'],[Women's 3000m Steeplechase],2003-12-18
1904348,True,MURTO Wilma,MURTO W,Female,Athlete,Finland,Finland,FIN,182.0,0.0,['Athletics'],[Women's Pole Vault],1998-06-11
1904357,True,PARTANEN Veli-Matti,PARTANEN VM,Male,Athlete,Finland,Finland,FIN,181.0,0.0,['Athletics'],[Men's 20km Race Walk],1991-10-28
1904363,True,RAITANEN Topi,RAITANEN T,Male,Athlete,Finland,Finland,FIN,185.0,0.0,['Athletics'],[Men's 3000m Steeplechase],1996-02-07
1904364,True,RICHARDSSON Camilla,RICHARDSSON C,Female,Athlete,Finland,Finland,FIN,165.0,0.0,['Athletics'],[Women's Marathon],1993-09-14
1904368,True,SALMINEN Senni,SALMINEN S,Female,Athlete,Finland,Finland,FIN,175.0,0.0,['Athletics'],[Women's Triple Jump],1996-01-29
1904372,True,TERVO Krista,TERVO K,Female,Athlete,Finland,Finland,FIN,166.0,0.0,['Athletics'],[Women's Hammer Throw],1997-11-15
1904377,True,VANNINEN Saga,VANNINEN S,Female,Athlete,Finland,Finland,FIN,172.0,0.0,['Athletics'],[Women's Heptathlon],2003-05-04
1904397,True,LAROCCA Jose Maria (jr),LAROCCA JM(,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Equestrian'],['Jumping Individual'],1969-01-01
1904423,True,BARGERON Michael,BARGERON M,Male,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",1994-01-03
1904427,True,COWARD-HOLLEY Matthew John,COWARD-HOLLEY MJ,Male,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Shooting'],['Trap Men'],1994-12-14
1904430,True,HALES Nathan,HALES N,Male,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Shooting'],['Trap Men'],1996-06-16
1904431,True,HALL Lucy Charlotte,HALL LC,Female,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Shooting'],['Trap Women'],2003-09-02
1904438,True,McINTOSH Seonaid,McINTOSH S,Female,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Shooting'],"['10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team']",1996-03-15
1904538,True,KALJULAID Klen Kristofer,KALJULAID KK,Male,Athlete,Estonia,Estonia,EST,0.0,0.0,['Judo'],['Men -90 kg'],1995-03-25
1904700,True,AHMED ATEF,AHMED ATEF,Male,Athlete,Egypt,Egypt,EGY,165.0,0.0,['Football'],['Men'],2002-12-19
1904720,True,KULICHENKO Elena,KULICHENKO E,Female,Athlete,Cyprus,Cyprus,CYP,178.0,0.0,['Athletics'],[Women's High Jump],2002-07-28
1904724,True,KAPAS Boglarka,KAPAS B,Female,Athlete,Hungary,Hungary,HUN,0.0,0.0,['Swimming'],[Women's 200m Butterfly],1993-04-22
1904727,True,KESELY Ajna,KESELY A,Female,Athlete,Hungary,Hungary,HUN,0.0,0.0,['Swimming'],"[Women's 400m Freestyle, Women's 4 x 200m Freestyle Relay, Women's 800m Freestyle]",2001-09-10
1904730,True,DOWNIE Rebecca,DOWNIE R,Female,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Women', Women's Balance Beam, Women's Floor Exercise, Women's Uneven Bars, Women's Vault, Women's Team]",1992-01-24
1904731,True,EVANS Ruby,EVANS R,Female,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Women', Women's All-Around, Women's Balance Beam, Women's Floor Exercise, Women's Uneven Bars, Women's Vault, Women's Team]",2007-03-17
1904732,True,FENTON Georgia-Mae,FENTON GM,Female,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Women', Women's All-Around, Women's Balance Beam, Women's Floor Exercise, Women's Uneven Bars, Women's Vault, Women's Team]",2000-11-02
1904734,True,FRASER Joe,FRASER J,Male,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Men', Men's All-Around, Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault, Men's Team]",1998-12-06
1904740,True,HEPWORTH Harry,HEPWORTH H,Male,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Men', Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault, Men's Team]",2003-12-06
1904741,True,JARMAN Jake,JARMAN J,Male,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Men', Men's All-Around, Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault, Men's Team]",2001-12-03
1904742,True,MARTIN Abigail,MARTIN A,Female,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Women', Women's Balance Beam, Women's Floor Exercise, Women's Uneven Bars, Women's Vault, Women's Team]",2008-04-19
1904745,True,PAGE Bryony,PAGE B,Female,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Trampoline Gymnastics'],['Women'],1990-12-10
1904746,True,PERZAMANOS Zak,PERZAMANOS Z,Male,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Trampoline Gymnastics'],['Men'],2003-06-17
1904748,True,SONGHURST Isabelle,SONGHURST I,Female,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Trampoline Gymnastics'],['Women'],1999-01-16
1904754,True,WHITEHOUSE Luke,WHITEHOUSE L,Male,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Men', Men's All-Around, Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault, Men's Team]",2002-07-02
1904755,True,WHITLOCK Max,WHITLOCK M,Male,Athlete,Great Britain,Great Britain,GBR,0.0,0.0,['Artistic Gymnastics'],"['Men', Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault, Men's Team]",1993-01-13
1904977,True,KOS Hubert,KOS H,Male,Athlete,Hungary,Hungary,HUN,0.0,0.0,['Swimming'],"[Men's 100m Backstroke, Men's 100m Butterfly, Men's 200m Backstroke, Men's 4 x 100m Freestyle Relay]",2003-03-28
1904984,True,HRONOVA Dominika,HRONOVA D,Female,Athlete,Czechia,Czechia,CZE,0.0,0.0,['Taekwondo'],['Women -57kg'],1999-01-06
1904986,True,STOLBOVA Petra,STOLBOVA P,Female,Athlete,Czechia,Czechia,CZE,0.0,0.0,['Taekwondo'],['Women +67kg'],2001-06-29
1905022,True,DEMIREVA Mirela,DEMIREVA M,Female,Athlete,Bulgaria,Bulgaria,BUL,180.0,0.0,['Athletics'],[Women's High Jump],1989-09-28
1905034,True,TEKONIEMI Antti,TEKONIEMI A,Male,Athlete,Finland,Finland,FIN,0.0,0.0,['Archery'],[Men's Individual],1982-06-27
1905039,True,KOLJONEN Kalle,KOLJONEN K,Male,Athlete,Finland,Finland,FIN,175.0,0.0,['Badminton'],[Men's Singles],1994-02-26
1905044,True,KAIVO-OJA Pihla,KAIVO-OJA P,Female,Athlete,Finland,Finland,FIN,165.0,0.0,['Boxing'],[Women's 50kg],2002-10-27
1905081,True,AHTOSALO Anniina,AHTOSALO A,Female,Athlete,Finland,Finland,FIN,0.0,0.0,['Cycling Road'],"[Women's Road Race, Women's Individual Time Trial]",2003-08-27
1905103,True,KOMULAINEN Noora,KOMULAINEN N,Female,Athlete,Finland,Finland,FIN,169.0,0.0,['Golf'],[Women's Individual Stroke Play],1990-10-30
1905105,True,PULKKANEN Tapio,PULKKANEN T,Male,Athlete,Finland,Finland,FIN,188.0,0.0,['Golf'],[Men's Individual Stroke Play],1990-05-21
1905109,True,VALIMAKI Sami,VALIMAKI S,Male,Athlete,Finland,Finland,FIN,188.0,0.0,['Golf'],[Men's Individual Stroke Play],1998-07-16
1905110,True,WIKSTROM Ursula,WIKSTROM U,Female,Athlete,Finland,Finland,FIN,166.0,0.0,['Golf'],[Women's Individual Stroke Play],1980-07-03
1905114,True,MITKOVA Plamena,MITKOVA P,Female,Athlete,Bulgaria,Bulgaria,BUL,168.0,0.0,['Athletics'],[Women's Long Jump],2004-09-18
1905182,True,SARABOYUKOV Bozhidar,SARABOYUKOV B,Male,Athlete,Bulgaria,Bulgaria,BUL,0.0,0.0,['Athletics'],[Men's Long Jump],2004-08-06
1905185,True,LIMA Lia,LIMA L,Female,Athlete,Angola,Angola,ANG,0.0,0.0,['Swimming'],[Women's 200m Butterfly],2001-09-09
1905279,True,IVANOV Tihomir,IVANOV T,Male,Athlete,Bulgaria,Bulgaria,BUL,196.0,0.0,['Athletics'],[Men's High Jump],1994-07-11
1905284,True,MASCARENHAS Henrique,MASCARENHAS H,Male,Athlete,Angola,Angola,ANG,0.0,0.0,['Swimming'],[Men's 100m Freestyle],2001-06-21
1905285,True,MAKRI Marilena,MAKRI M,Female,Athlete,Cyprus,Cyprus,CYP,0.0,0.0,['Sailing'],[Women's Dinghy],2002-11-18
1905287,True,PETROVA Gabriela,PETROVA G,Female,Athlete,Bulgaria,Bulgaria,BUL,168.0,0.0,['Athletics'],[Women's Triple Jump],1992-06-29
1905332,True,LAPPA Natasa,LAPPA N,Female,Athlete,Cyprus,Cyprus,CYP,0.0,0.0,['Sailing'],[Women's Windsurfing],2001-10-02
1905347,True,KONTIDES Pavlos,KONTIDES P,Male,Athlete,Cyprus,Cyprus,CYP,0.0,0.0,['Sailing'],[Men's Dinghy],1990-02-11
1905365,True,PELETEIRO-COMPAORE Ana,PELETEIRO-COMPAORE,Female,Athlete,Spain,Spain,ESP,162.0,0.0,['Athletics'],[Women's Triple Jump],1995-12-02
1905369,True,PEREZ Maria,PEREZ M,Female,Athlete,Spain,Spain,ESP,159.0,0.0,['Athletics'],"[Women's 20km Race Walk, 'Marathon Race Walk Relay Mixed']",1996-04-29
1905371,True,PEREZ Marta,PEREZ M,Female,Athlete,Spain,Spain,ESP,163.0,0.0,['Athletics'],[Women's 1500m],1993-04-19
1905377,True,PEREZ Maria Isabel,PEREZ MI,Female,Athlete,Spain,Spain,ESP,158.0,0.0,['Athletics'],[Women's 4 x 100m Relay],1993-03-01
1905397,True,ROBLES Carolina,ROBLES C,Female,Athlete,Spain,Spain,ESP,162.0,0.0,['Athletics'],[Women's 3000m Steeplechase],1991-12-04
1905402,True,ROJO Yago,ROJO Y,Male,Athlete,Spain,Spain,ESP,175.0,0.0,['Athletics'],[Men's Marathon],1995-03-23
1905411,True,SANCHEZ-ESCRIBANO Irene,SANCHEZ-ESCRIBANO,Female,Athlete,Spain,Spain,ESP,170.0,0.0,['Athletics'],[Women's 3000m Steeplechase],1992-08-25
1905417,True,SANTIDRIAN Eva,SANTIDRIAN E,Female,Athlete,Spain,Spain,ESP,164.0,0.0,['Athletics'],[Women's 4 x 400m Relay],2000-01-25
1905419,True,SEGURA Berta,SEGURA B,Female,Athlete,Spain,Spain,ESP,164.0,0.0,['Athletics'],[Women's 4 x 400m Relay],2003-06-06
1905421,True,SEVILLA Paula,SEVILLA P,Female,Athlete,Spain,Spain,ESP,161.0,0.0,['Athletics'],[Women's 4 x 100m Relay],1997-06-28
1905423,True,SOLER Meritxell,SOLER M,Female,Athlete,Spain,Spain,ESP,163.0,0.0,['Athletics'],[Women's Marathon],1992-07-20
1905427,True,TOIMIL Maria Belen,TOIMIL MB,Female,Athlete,Spain,Spain,ESP,170.0,0.0,['Athletics'],[Women's Shot Put],1994-05-05
1905430,True,URENA Jorge,URENA J,Male,Athlete,Spain,Spain,ESP,180.0,0.0,['Athletics'],[Men's Decathlon],1993-10-08
1905747,True,ALBERTO Marta,ALBERTO M,Female,Athlete,Angola,Angola,ANG,182.0,0.0,['Handball'],['Women'],1995-02-10
1905760,True,MARTON Richard,MARTON R,Male,Athlete,Hungary,Hungary,HUN,0.0,0.0,['Swimming'],[Men's 200m Butterfly],1999-10-07
1905833,True,ARNAUD Victoire,ARNAUD V,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],2001-12-26
1905834,True,CLOT Catherine,CLOT C,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1997-04-30
1905835,True,DELEMAZURE Philippine,DELEMAZURE P,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],2005-09-10
1905836,True,DUFFRENE Mathilde,DUFFRENE M,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],2005-03-19
1905837,True,EHRMANN Lucie,EHRMANN L,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1998-01-31
1905838,True,GAROT Albane,GAROT A,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1998-07-06
1905839,True,GASPARI Delfina,GASPARI D,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1998-04-30
1905840,True,LAHLAH Mickaela,LAHLAH M,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],2001-12-04
1905841,True,LARDEUR Ines,LARDEUR I,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1996-03-26
1905843,True,le NINDRE Paola,le NINDRE P,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],2006-06-16
1905845,True,LHOPITAL Yohanna,LHOPITAL Y,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1999-09-18
1905848,True,PETRIAUX Mathilde,PETRIAUX M,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1997-07-23
1905849,True,PONTHIEU Emma,PONTHIEU E,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1996-03-09
1905850,True,SCHUBERT Tessa-Margot,SCHUBERT TM,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1996-06-09
1905852,True,van BOLHUIS Guusje,van BOLHUIS G,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],2001-01-06
1905855,True,VERRIER Gabrielle,VERRIER G,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],1997-07-18
1905856,True,VERZURA Eve,VERZURA E,Female,Athlete,France,France,FRA,0.0,0.0,['Hockey'],['Women'],2002-04-02
1905860,True,MILAK Kristof,MILAK K,Male,Athlete,Hungary,Hungary,HUN,0.0,0.0,['Swimming'],"[Men's 100m Butterfly, Men's 200m Butterfly]",2000-02-20
1906050,True,OLESK Peeter,OLESK P,Male,Athlete,Estonia,Estonia,EST,0.0,0.0,['Shooting'],['25m Rapid Fire Pistol Men'],1993-04-22
1906059,True,JUERISSON Peeter,JUERISSON P,Male,Athlete,Estonia,Estonia,EST,0.0,0.0,['Shooting'],['Skeet Men'],2002-03-16
1906099,True,PAULO Eliane,PAULO E,Female,Athlete,Angola,Angola,ANG,181.0,0.0,['Handball'],['Women'],1999-03-09
1906110,True,QUIZELETE Marilia,QUIZELETE M,Female,Athlete,Angola,Angola,ANG,173.0,0.0,['Handball'],['Women'],1997-06-03
1906348,True,MOLNAR Dora,MOLNAR D,Female,Athlete,Hungary,Hungary,HUN,0.0,0.0,['Swimming'],[Women's 200m Backstroke],2006-06-29
1906349,True,GABRIEL Chelcia,GABRIEL C,Female,Athlete,Angola,Angola,ANG,170.0,0.0,['Handball'],['Women'],2000-09-24
1906364,True,SECK Combe,SECK C,Female,Athlete,Senegal,Senegal,SEN,0.0,0.0,['Canoe Sprint'],[Women's Canoe Single 200m],1995-06-27
1906365,True,ROSARIO Dolores,ROSARIO D,Female,Athlete,Angola,Angola,ANG,176.0,0.0,['Handball'],['Women'],2003-04-01
1906372,True,NEMETH Nandor,NEMETH N,Male,Athlete,Hungary,Hungary,HUN,0.0,0.0,['Swimming'],"[Men's 100m Freestyle, Men's 200m Freestyle, Men's 4 x 100m Freestyle Relay]",1999-11-19
1906379,True,MARIO Liliane,MARIO L,Female,Athlete,Angola,Angola,ANG,177.0,0.0,['Handball'],['Women'],2004-11-16
1906380,True,KUMRIC Zlatko,KUMRIC Z,Male,Athlete,Croatia,Croatia,CRO,0.0,0.0,['Judo'],['Men -100 kg'],1994-03-07
1906383,True,ANDRES Lara,ANDRES L,Female,Athlete,France,France,FRA,169.0,0.0,['Water Polo'],['Women'],2006-07-04
1906384,True,BATTU Aurelie,BATTU A,Female,Athlete,France,France,FRA,182.0,0.0,['Water Polo'],['Women'],1997-09-18
1906391,True,BOULOUKBACHI Camelia,BOULOUKBACHI C,Female,Athlete,France,France,FRA,179.0,0.0,['Water Polo'],['Women'],2003-09-09
1906392,True,DAULE Audrey,DAULE A,Female,Athlete,France,France,FRA,164.0,0.0,['Water Polo'],['Women'],1993-05-06
1906393,True,DHALLUIN Juliette,DHALLUIN J,Female,Athlete,France,France,FRA,172.0,0.0,['Water Polo'],['Women'],2004-11-14
1906396,True,GUILLET Louise,GUILLET L,Female,Athlete,France,France,FRA,173.0,0.0,['Water Polo'],['Women'],1986-01-31
1906398,True,HERTZKA Orsolya,HERTZKA O,Female,Athlete,France,France,FRA,173.0,0.0,['Water Polo'],['Women'],1998-10-31
1906399,True,HEURTAUX Valentine,HEURTAUX V,Female,Athlete,France,France,FRA,174.0,0.0,['Water Polo'],['Women'],2005-01-04
1906403,True,MARTINEAUD PERET Pasiphae Lalou St,MARTINEAUD PERET P,Female,Athlete,France,France,FRA,169.0,0.0,['Water Polo'],['Women'],2005-08-12
1906405,True,RADOSAVLJEVIC Camille,RADOSAVLJEVIC C,Female,Athlete,France,France,FRA,175.0,0.0,['Water Polo'],['Women'],2002-12-12
1906406,True,RASPO Tiziana,RASPO T,Female,Athlete,France,France,FRA,178.0,0.0,['Water Polo'],['Women'],2005-10-03
1906407,True,RYCRAW Mia,RYCRAW M,Female,Athlete,France,France,FRA,184.0,0.0,['Water Polo'],['Women'],1995-03-19
1906409,True,VERNOUX Ema,VERNOUX E,Female,Athlete,France,France,FRA,170.0,0.0,['Water Polo'],['Women'],2004-03-25
1906412,True,BJORCH Emil,BJORCH E,Male,Athlete,France,France,FRA,200.0,0.0,['Water Polo'],['Men'],1987-08-29
1906413,True,BODEGAS Michael Alexandre,BODEGAS MA,Male,Athlete,France,France,FRA,195.0,0.0,['Water Polo'],['Men'],1987-05-03
1906414,True,BOUET Alexandre,BOUET A,Male,Athlete,France,France,FRA,188.0,0.0,['Water Polo'],['Men'],2000-12-05
1906418,True,CROUSILLAT Ugo,CROUSILLAT U,Male,Athlete,France,France,FRA,190.0,0.0,['Water Polo'],['Men'],1990-10-27
1906423,True,DUBOIS Clement,DUBOIS C,Male,Athlete,France,France,FRA,197.0,0.0,['Water Polo'],['Men'],1995-03-10
1906424,True,FONTANI Hugo,FONTANI H,Male,Athlete,France,France,FRA,193.0,0.0,['Water Polo'],['Men'],1994-12-22
1906430,True,KHASZ Enzo,KHASZ E,Male,Athlete,France,France,FRA,202.0,0.0,['Water Polo'],['Men'],1993-08-13
1906434,True,MARZOUKI Mehdi,MARZOUKI M,Male,Athlete,France,France,FRA,193.0,0.0,['Water Polo'],['Men'],1987-05-26
1906435,True,MARION VERNOUX Romain,MARION VERNOUX R,Male,Athlete,France,France,FRA,192.0,0.0,['Water Polo'],['Men'],2000-01-02
1906438,True,NARDON Enzo,NARDON E,Male,Athlete,France,France,FRA,180.0,0.0,['Water Polo'],['Men'],2003-01-06
1906442,True,SAUDADIER Remi,SAUDADIER R,Male,Athlete,France,France,FRA,199.0,0.0,['Water Polo'],['Men'],1986-03-20
1906443,True,VANPEPERSTRAETE Pierre-Frederic,VANPEPERSTRAETE PF,Male,Athlete,France,France,FRA,190.0,0.0,['Water Polo'],['Men'],1992-05-14
1906444,True,VERNOUX Thomas,VERNOUX T,Male,Athlete,France,France,FRA,194.0,0.0,['Water Polo'],['Men'],2002-03-21
1906477,True,APPEL Max,APPEL M,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Quadruple Sculls],1996-03-19
1906480,True,FINGER Anton,FINGER A,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Quadruple Sculls],1998-08-01
1906481,True,FOLLERT Laurits,FOLLERT L,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Eight],1996-04-10
1906483,True,GREITEN Pia,GREITEN P,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Women's Quadruple Sculls],1997-02-18
1906488,True,JOHANNESEN Torben,JOHANNESEN T,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Eight],1994-09-21
1906489,True,JOHN Max,JOHN M,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Eight],1997-07-01
1906491,True,KRUSE Soenke,KRUSE S,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Pair],2000-09-15
1906494,True,MENZEL Leonie,MENZEL L,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Women's Quadruple Sculls],1999-05-19
1906496,True,NASKE Tim-Ole,NASKE TO,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Quadruple Sculls],1996-04-26
1906503,True,ROGGENSACK Olaf,ROGGENSACK O,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Eight],1997-05-29
1906506,True,SCHENDEKEHL Tabea,SCHENDEKEHL T,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Women's Quadruple Sculls],1998-11-29
1906508,True,SCHOENHERR Mattes,SCHOENHERR M,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Eight],2000-05-01
1906509,True,SCHROEDER Wolf-Niclas,SCHROEDER WN,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Eight],1996-09-06
1906511,True,VOELZ Maren,VOELZ M,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Women's Quadruple Sculls],1999-11-20
1906512,True,WEBER Marc,WEBER M,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Double Sculls],1997-09-05
1906513,True,WIESEN Jonas,WIESEN J,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Eight],1996-07-18
1906514,True,WOLFF Moritz,WOLFF M,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Quadruple Sculls],2000-01-18
1906515,True,ZEIDLER Oliver,ZEIDLER O,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Single Sculls],1996-07-24
1906519,True,FOESTER Alexandra,FOESTER A,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Women's Single Sculls],2002-01-13
1906531,True,CHRIST Julius,CHRIST J,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Pair],1999-02-16
1906534,True,BREUER Frederik,BREUER F,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Eight],2002-02-26
1906539,True,GELSEN Jonas,GELSEN J,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Double Sculls],2001-09-04
1906541,True,EGGELING Benedict,EGGELING B,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Rowing'],[Men's Eight],1999-02-16
1906584,True,NENGANGA Vilma,NENGANGA V,Female,Athlete,Angola,Angola,ANG,177.0,0.0,['Handball'],['Women'],1996-09-12
1906697,True,PEINADO Robeilys,PEINADO R,Female,Athlete,Venezuela,Venezuela,VEN,163.0,0.0,['Athletics'],[Women's Pole Vault],1997-11-26
1906698,True,PADAR Nikolett,PADAR N,Female,Athlete,Hungary,Hungary,HUN,0.0,0.0,['Swimming'],"[Women's 200m Freestyle, Women's 4 x 100m Freestyle Relay, Women's 4 x 200m Freestyle Relay]",2006-03-30
1906702,True,GORSA Petar,GORSA P,Male,Athlete,Croatia,Croatia,CRO,0.0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men']",1988-01-11
1906704,True,MACHADO Juliana,MACHADO J,Female,Athlete,Angola,Angola,ANG,172.0,0.0,['Handball'],['Women'],1994-11-06
1906713,True,TORREALBA Leodan,TORREALBA L,Male,Athlete,Venezuela,Venezuela,VEN,180.0,0.0,['Athletics'],[Men's Triple Jump],1996-12-26
1906723,True,BOURHIS Yves,BOURHIS Y,Male,Athlete,Senegal,Senegal,SEN,0.0,0.0,['Canoe Slalom'],"[Men's Canoe Single, Men's Kayak Single, Men's Kayak Cross]",1998-03-16
1907141,True,BREA Joselyn Daniely,BREA JD,Female,Athlete,Venezuela,Venezuela,VEN,174.0,0.0,['Athletics'],"[Women's 1500m, Women's 5000m]",1994-08-12
1907169,True,WELLBROCK Florian,WELLBROCK F,Male,Athlete,Germany,Germany,GER,0.0,0.0,"['Marathon Swimming', 'Swimming']","[Men's 10km, Men's 1500m Freestyle, Men's 800m Freestyle]",1997-08-19
1907171,True,GOSE Isabel,GOSE I,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Swimming'],"[Women's 1500m Freestyle, Women's 400m Freestyle, Women's 4 x 200m Freestyle Relay, Women's 800m Freestyle]",2002-05-09
1907174,True,MROZINSKI Julia,MROZINSKI J,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Swimming'],"[Women's 200m Freestyle, Women's 4 x 200m Freestyle Relay]",2000-02-16
1907175,True,RIEDEMANN Laura,RIEDEMANN L,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Swimming'],"[Women's 4 x 100m Medley Relay, 'Relay Only Athlete']",1998-05-29
1907178,True,ULRICH Marek,ULRICH M,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Swimming'],[Men's 100m Backstroke],1997-01-12
1907179,True,ARMBRUSTER Luca,ARMBRUSTER L,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Swimming'],"[Men's 4 x 100m Freestyle Relay, Men's 4 x 100m Medley Relay, 'Relay Only Athlete']",2001-11-05
1907183,True,KOEHLER Angelina,KOEHLER A,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Swimming'],"[Women's 100m Butterfly, Women's 4 x 100m Medley Relay, 'Mixed 4 x 100m Medley Relay']",2000-11-12
1907184,True,MIROSLAW Rafael,MIROSLAW R,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Swimming'],"[Men's 200m Freestyle, Men's 4 x 100m Freestyle Relay, Men's 4 x 200m Freestyle Relay]",2001-03-25
1907186,True,SALCHOW Josha,SALCHOW J,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Swimming'],"[Men's 100m Freestyle, Men's 4 x 100m Freestyle Relay, Men's 4 x 100m Medley Relay, Men's 4 x 200m Freestyle Relay]",1999-07-02
1907187,True,SCHWARZ Sven,SCHWARZ S,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Swimming'],"[Men's 1500m Freestyle, Men's 800m Freestyle]",2002-01-31
